Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Output_Dash,Output_Skill,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Target_Dash,Target_Skill,Loss
2,1.73,4.30,-0.7452,0.4467,0.0000,0.3825,86.5850,78.5085,79.3709,84.3057,88.2840,86.5850,78.5085,79.3709,84.3057,88.3548,0.001004
2,1.73,4.40,-0.7452,0.4467,-0.4307,0.3825,87.1338,76.5272,76.3331,78.4994,87.4744,87.1338,76.5272,76.3331,78.4994,84.8747,1.351673
2,1.86,4.50,-0.7452,0.4467,-0.8412,0.3825,83.9976,75.3511,71.4249,68.4237,82.9746,81.7719,75.3511,71.4249,68.4237,82.9746,0.990769
2,1.94,4.60,-0.6738,0.4918,-1.2923,0.3402,80.8084,74.5988,67.8666,64.1107,78.6534,77.9818,74.5988,67.8666,64.1107,78.6534,1.597907
2,2.02,4.70,-0.6026,0.5373,-1.7173,0.2980,76.6419,74.3898,64.0845,61.4904,73.4742,75.2192,74.3898,64.0845,61.4904,73.4742,0.404788
2,2.02,4.80,-0.5316,0.5831,-2.1698,0.2558,71.6499,74.4676,60.3291,61.2964,67.7987,71.6499,74.7166,60.3291,61.2964,67.7987,0.012403
2,2.00,4.90,-0.4686,0.6237,-22.5131,0.2184,65.0179,73.3149,54.7059,62.5590,60.0584,65.0179,74.5792,54.7059,62.5590,60.0584,0.319682
2,1.96,5.00,-0.4148,0.6585,-45.4293,0.1863,64.9245,72.7666,55.0023,62.7061,59.9526,64.9245,74.0008,55.0023,62.7061,59.9526,0.304657
2,1.92,5.10,-0.3829,0.6790,-65.7405,0.1674,65.1359,72.0989,55.0623,62.5623,59.9546,65.1359,73.2958,55.0623,62.5623,59.9546,0.286510
2,1.87,5.20,-0.3595,0.6941,-86.0177,0.1535,65.1221,72.7687,55.2716,63.6844,59.8246,65.1221,73.9087,55.2716,63.6844,59.8246,0.259941
2,1.76,5.30,-0.3423,0.7052,-106.2554,0.1433,64.9598,73.0112,55.4571,63.4222,59.9765,64.9598,74.0363,55.4571,63.4222,59.9765,0.210173
2,1.69,5.40,-0.3205,0.7193,-146.6116,0.1303,64.9537,72.1941,55.5344,62.8168,59.9748,64.9537,73.1671,55.5344,62.8168,59.9748,0.189361
2,1.69,5.50,-0.3137,0.7237,-166.7372,0.1263,64.8604,72.5659,55.3359,62.7376,59.9156,64.8604,84.1064,55.3359,62.7376,59.9156,26.636650
2,1.76,5.60,-0.3079,0.7274,169.1489,0.1229,78.3737,82.4534,77.7699,83.9725,81.5741,78.3737,82.4534,77.7699,84.8960,81.5741,0.170542
2,1.83,5.70,-0.3045,0.7297,149.0784,0.1208,77.9314,82.0457,77.7699,84.0283,81.5848,77.9314,82.0457,77.7699,85.0205,81.5848,0.196915
2,1.91,5.80,-0.3019,0.7313,129.0251,0.1193,78.0534,82.7799,77.4348,83.8484,81.3848,78.0534,82.7799,77.4348,84.9247,81.3848,0.231718
2,1.98,5.90,-0.2998,0.7327,104.9785,0.1180,78.1635,81.6533,77.5093,83.8316,81.3505,78.1635,81.6533,77.5093,84.9762,81.3505,0.262018
2,2.05,6.00,-0.2985,0.7335,84.9505,0.1173,78.2790,80.9984,77.3449,83.9118,80.9133,78.2790,80.9984,77.3449,85.1226,80.9133,0.293207
2,2.07,6.10,-0.2977,0.7340,64.9335,0.1168,78.2790,80.2617,77.4341,83.9417,81.0396,78.2790,80.2617,77.4341,85.1713,81.0396,0.302349
2,2.17,6.20,-0.2977,0.7340,66.0530,0.1054,77.7426,81.4541,77.6889,84.3708,81.1198,77.7426,81.4541,77.6889,84.3708,85.6998,4.195255
2,1.89,6.30,-0.3525,0.6621,11.6332,0.1676,77.7426,80.6113,77.6889,83.2629,81.2156,77.7426,80.6113,77.6889,76.1877,81.2156,10.011680
2,1.68,6.40,-0.4104,0.5857,-50.6147,0.2381,65.6193,74.7074,55.7126,62.7171,60.3799,65.6193,75.6357,55.7126,62.7171,60.3799,0.172348
2,1.52,6.50,-0.4447,0.5405,-86.3737,0.2802,65.5180,73.6713,55.8156,62.6101,60.6456,65.5180,74.4578,55.8156,62.6101,60.6456,0.123699
2,1.41,6.60,-0.4698,0.5072,-111.5542,0.3112,65.3684,74.0980,54.8225,64.1361,60.6519,65.3684,74.7711,54.8225,64.1361,60.6519,0.090626
2,1.32,6.70,-0.4883,0.4829,-129.2086,0.3340,65.5246,74.4599,55.0991,64.8765,60.6784,65.5246,75.0387,55.0991,64.8765,60.6784,0.066996
2,1.27,6.80,-0.5041,0.4620,-143.5445,0.3535,65.5246,75.1151,55.0173,64.7014,60.6275,65.5246,75.6351,55.0173,64.7014,60.6275,0.054076
2,1.23,6.90,-0.5134,0.4497,-151.5809,0.3650,65.5246,75.7493,55.2333,64.2155,60.6199,65.5246,76.2255,55.2333,64.2155,60.6199,0.045363
2,1.21,7.00,-0.5203,0.4406,-157.1933,0.3735,65.4424,74.3978,55.1558,64.0858,60.5094,65.4424,74.8608,55.1558,64.0858,60.5094,0.042872
2,1.19,7.10,-0.5253,0.4340,-161.1114,0.3797,65.4424,74.7487,55.5340,65.0831,60.4938,65.4424,75.1890,55.5340,65.0831,60.4938,0.038773
2,1.17,7.20,-0.5290,0.4291,-163.8457,0.3843,65.4424,74.6771,55.4496,64.8994,60.7260,65.4424,75.1044,55.4496,64.8994,60.7260,0.036512
2,1.20,7.30,-0.5317,0.4255,-165.7536,0.3877,65.4424,73.7175,55.4496,64.5336,60.7389,65.4424,82.4552,55.4496,64.5336,60.7389,15.269700
2,1.35,7.40,-0.5337,0.4229,168.7099,0.3672,78.0076,81.3670,77.5988,82.0192,80.9406,78.0076,82.5470,77.5988,82.0192,80.9406,0.278480
2,1.46,7.50,-0.5354,0.4207,137.2611,0.3477,78.0076,80.8409,77.6940,82.0607,80.9406,78.0076,80.8409,77.6940,82.7003,80.9406,0.081816
2,1.56,7.60,-0.5364,0.4193,110.4883,0.3361,78.0959,80.3132,77.9245,82.3666,80.9044,78.0959,80.3132,77.9245,83.1072,80.9044,0.109687
2,1.65,7.70,-0.5371,0.4184,83.3326,0.3293,78.0959,82.0808,78.1145,82.7189,80.9872,78.0959,82.0808,78.1145,83.5467,80.9872,0.137040
2,1.74,7.80,-0.5373,0.4182,57.1970,0.3272,78.0959,82.8646,78.3118,83.1476,81.0966,78.0959,82.8646,78.3118,83.1476,84.0511,1.745866
2,1.82,7.90,-0.5373,0.4182,32.6777,0.3280,77.6442,82.9435,78.0383,82.0323,81.1610,77.6442,82.9435,78.0383,83.9371,81.1610,0.725647
2,1.78,8.00,-0.5373,0.4182,4.8498,0.3303,77.7443,82.0261,78.0577,82.2404,80.9523,77.7443,74.8980,78.0577,82.2404,80.9523,10.161870
2,1.69,8.10,-0.5373,0.4182,-17.3851,0.3324,65.7665,74.5213,55.2757,65.0677,60.6546,65.7665,75.4709,55.2757,65.0677,60.6546,0.180322
2,1.61,8.20,-0.5373,0.4182,-40.3156,0.3354,66.2696,73.8711,55.2757,64.7204,60.6104,66.2696,74.7407,55.2757,64.7204,60.6104,0.151219
2,1.54,8.30,-0.5373,0.4182,-65.3795,0.3369,66.2696,73.0054,55.2757,64.1147,60.6692,66.2696,73.8130,55.2757,64.1147,60.6692,0.130442
2,1.47,8.40,-0.5373,0.4182,-86.0048,0.3378,66.2696,73.8068,55.2757,64.6842,60.6523,66.2696,74.5367,55.2757,64.6842,60.6523,0.106574
2,1.40,8.50,-0.5373,0.4182,-106.4615,0.3385,66.2696,73.9377,55.6073,64.3511,60.7900,66.2696,74.5975,55.6073,64.3511,60.7900,0.087077
2,1.33,8.60,-0.5373,0.4182,-126.7955,0.3391,66.3284,74.6331,55.4484,65.4707,61.0510,66.3284,75.2177,55.4484,65.4707,61.0510,0.068352
2,1.26,8.70,-0.5373,0.4182,-147.0399,0.3395,66.2491,74.7955,55.4484,65.3187,61.3107,66.2491,75.3106,55.4484,65.3187,61.3107,0.053072
2,1.26,8.80,-0.5373,0.4182,-167.2189,0.3398,66.2757,75.3156,55.4484,65.9633,61.3596,66.2757,81.2617,55.4484,65.9633,61.3596,7.071235
2,1.32,8.90,-0.5373,0.4182,168.6283,0.3400,77.2625,80.1748,77.9550,81.1948,80.3946,77.2625,81.7074,77.9550,81.1948,80.3946,0.469787
2,1.44,9.00,-0.5373,0.4182,148.5538,0.3401,77.2625,82.1343,78.0351,81.7581,80.2135,77.2625,82.1343,78.0351,82.7575,80.2135,0.199738
2,1.52,9.10,-0.5373,0.4182,112.5538,0.3401,77.1412,81.4257,77.7456,80.9763,80.0843,77.1412,82.1360,77.7456,80.9763,80.0843,0.100900
2,1.64,9.20,-0.5373,0.4182,88.5538,0.3401,76.9073,82.2733,77.8400,81.8647,80.0843,76.9073,83.0951,77.8400,81.8647,80.0843,0.135071
2,1.76,9.30,-0.5373,0.4182,52.5538,0.3401,77.0395,82.6376,77.7066,82.4190,80.0591,77.0395,83.5758,77.7066,82.4190,80.0591,0.176030
2,1.81,9.40,-0.5373,0.4182,16.5538,0.3401,76.8009,82.0149,77.7066,80.6910,80.0591,76.8009,75.3527,77.7066,80.6910,80.0591,8.876985
2,1.74,9.50,-0.5373,0.4182,-3.4462,0.3401,67.6088,72.2191,56.5012,64.6002,62.3872,67.6088,72.9568,56.5012,64.6002,62.3872,0.108836
2,1.66,9.60,-0.5373,0.4182,-23.4462,0.3401,67.0074,72.2961,55.7411,63.9823,61.8746,67.0074,73.2357,55.7411,63.9823,61.8746,0.176580
2,1.58,9.70,-0.5373,0.4182,-47.1374,0.3401,67.0021,72.6507,54.4715,63.2788,61.8545,67.0021,73.5068,54.4715,63.2788,61.8545,0.146577
2,1.52,9.80,-0.5373,0.4182,-71.1374,0.3401,67.0021,72.3930,54.7901,63.2760,61.8786,67.0021,73.1850,54.7901,63.2760,61.8786,0.125450
2,1.45,9.90,-0.5373,0.4182,-91.1374,0.3401,67.0879,71.5475,54.6079,63.8853,62.0603,67.0879,72.2813,54.6079,63.8853,62.0603,0.107687
3,1.45,0.00,-0.5373,0.4182,-91.1374,0.3401,66.8215,71.9787,54.4361,63.5511,61.9316,66.8215,72.7082,54.4361,63.5511,61.9316,0.106425
3,1.32,0.10,-0.5373,0.4182,-131.1373,0.3401,66.8215,72.7023,54.3563,64.9173,61.9316,66.8215,73.2912,54.3563,64.9173,61.9316,0.069362
3,1.24,0.20,-0.5373,0.4182,-151.1371,0.3401,66.8215,73.1994,54.2931,64.3755,61.9466,66.8215,73.7033,54.2931,64.3755,61.9466,0.050789
3,1.27,0.30,-0.5373,0.4182,-175.1370,0.3401,66.7173,74.3206,54.9304,66.4740,61.9423,66.7173,82.3018,54.9304,66.4740,61.9423,12.739840
3,1.39,0.40,-0.5373,0.4182,164.8631,0.3401,77.2256,81.3683,78.7250,80.7794,79.9709,77.2256,81.3683,78.7250,81.9448,79.9709,0.271662
3,1.51,0.50,-0.5373,0.4182,128.8632,0.3401,77.4826,80.9235,78.7871,81.4330,80.0064,77.4826,82.1288,78.7871,81.4330,80.0064,0.290586
3,1.58,0.60,-0.5373,0.4182,92.8635,0.3401,77.6496,80.9758,79.5322,81.6518,80.0031,82.4193,80.9758,79.5322,81.6518,80.0031,4.549919
3,1.61,0.70,-0.5103,0.3381,79.8906,0.3448,77.6496,80.7023,79.6373,82.2135,80.0031,77.6496,80.7023,79.6373,83.0013,80.0031,0.124125
3,1.70,0.80,-0.4824,0.2554,62.8515,0.3550,77.6002,81.4114,79.6998,81.1224,79.9800,77.6002,81.4114,79.6998,82.2943,79.9800,0.274669
3,1.79,0.90,-0.4658,0.2064,40.6239,0.3445,77.6002,81.2717,79.8670,81.3759,79.9380,77.6002,82.3544,79.8670,81.3759,79.9380,0.234479
3,1.84,1.00,-0.4537,0.1705,17.1057,0.3333,77.6002,80.7933,79.9853,81.2070,79.9684,77.6002,80.7933,79.9853,76.9230,79.9684,3.670551
3,1.83,1.10,-0.4448,0.1441,-7.5322,0.3227,66.2285,76.1804,53.8000,65.4485,61.9136,66.2285,76.1804,53.8000,65.4485,77.2535,47.062110
3,1.76,1.20,-0.4383,0.1247,-12.9458,0.3152,66.2283,75.5473,53.6800,65.0597,62.1099,66.2283,76.5541,53.6800,65.0597,62.1099,0.202713
3,1.67,1.30,-0.4335,0.1105,-36.5492,0.3111,66.1650,76.1423,54.0267,65.8022,62.0785,66.1650,77.0557,54.0267,65.8022,62.0785,0.166862
3,1.59,1.40,-0.4294,0.0983,-63.6971,0.3086,66.1650,76.4261,54.0037,65.2558,62.0358,66.1650,77.2504,54.0037,65.2558,62.0358,0.135887
3,1.52,1.50,-0.4266,0.0900,-89.8944,0.3074,66.4132,76.7254,53.1424,66.2729,62.3342,66.4132,77.4759,53.1424,66.2729,62.3342,0.112633
3,1.45,1.60,-0.4249,0.0850,-111.2018,0.3069,66.4132,74.3999,53.1424,67.1059,62.2187,66.4132,75.1036,53.1424,67.1059,62.2187,0.099055
3,1.38,1.70,-0.4237,0.0814,-132.1636,0.3067,66.1837,74.9769,53.1835,66.0177,62.1336,66.1837,75.6057,53.1835,66.0177,62.1336,0.079078
3,1.31,1.80,-0.4228,0.0787,-152.8704,0.3065,66.1086,72.8181,53.1587,65.3754,62.5322,66.1086,73.3999,53.1587,65.3754,62.5322,0.067702
3,1.36,1.90,-0.4221,0.0767,-173.3895,0.3065,65.8231,73.3258,52.9884,66.3129,62.6051,65.8231,83.7159,52.9884,66.3129,62.6051,21.590890
3,1.44,2.00,-0.4214,0.0748,158.1072,0.3064,78.4303,82.7218,80.5539,81.9562,79.5766,78.4303,83.3358,80.5539,81.9562,79.5766,0.075399
3,1.51,2.10,-0.4213,0.0744,133.7534,0.3065,78.5235,82.3115,80.5125,82.4200,79.6499,78.5235,83.1044,80.5125,82.4200,79.6499,0.125716
3,1.59,2.20,-0.4213,0.0744,113.5207,0.3065,78.5235,82.6523,80.6166,82.7412,79.6378,78.5235,82.6523,80.6166,83.5028,79.6378,0.116025
3,1.71,2.30,-0.4213,0.0744,89.3218,0.3066,78.4696,83.1792,80.3045,81.6098,79.4904,78.4696,83.1792,80.3045,84.0568,79.4904,1.197590
3,1.78,2.40,-0.4213,0.0744,53.1846,0.3066,78.5626,82.5847,80.3045,82.2762,79.4593,78.5626,83.5350,80.3045,82.2762,79.4593,0.180600
3,1.84,2.50,-0.4213,0.0744,33.1846,0.3066,78.6536,82.1679,80.0988,82.7684,79.5318,78.6536,83.7835,80.0988,82.7684,79.5318,0.521979
3,2.39,2.60,-0.4213,0.0744,13.1846,0.3066,78.6536,81.8959,79.8276,83.0586,79.6030,78.6536,81.8959,79.8276,78.1801,79.6030,4.759941
3,1.82,2.70,-0.4213,0.0744,0.0000,0.3066,69.9453,76.5645,62.3231,42.0688,68.6019,69.9453,76.7140,62.3231,42.0688,68.6019,0.004470
3,1.75,2.80,-0.4213,0.0744,-20.0000,0.3066,65.5775,74.5055,54.0073,63.8238,62.4060,65.5775,75.5138,54.0073,63.8238,62.4060,0.203350
3,1.69,2.90,-0.4213,0.0744,-40.0000,0.3066,65.5775,75.3628,53.7982,63.3949,62.3235,65.5775,76.2959,53.7982,63.3949,62.3235,0.174134
3,1.62,3.00,-0.4213,0.0744,-60.0000,0.3066,65.5713,75.5682,53.7256,63.3583,62.3027,65.5713,76.4325,53.7256,63.3583,62.3027,0.149428
3,1.55,3.10,-0.4213,0.0744,-80.0000,0.3066,65.6483,75.8591,53.7256,62.8441,62.3027,65.6483,76.6539,53.7256,62.8441,62.3027,0.126341
3,1.49,3.20,-0.4213,0.0744,-100.0000,0.3066,65.4315,75.8121,53.6563,62.7918,62.0441,65.4315,75.8121,53.6563,62.7918,76.5407,42.030180
3,1.42,3.30,-0.4213,0.0744,-120.0000,0.3066,65.4315,76.3940,53.6430,62.6391,62.1593,65.4315,77.0502,53.6430,62.6391,62.1593,0.086097
3,1.35,3.40,-0.4213,0.0744,-140.0000,0.3066,65.4315,76.6070,53.4921,62.3687,62.0844,65.4315,77.1943,53.4921,62.3687,62.0844,0.068989
3,1.29,3.50,-0.4213,0.0744,-160.0000,0.3066,65.4165,76.8699,53.3236,62.3042,62.1086,65.4165,77.3879,53.3236,62.3042,62.1086,0.053669
3,1.35,3.60,-0.4213,0.0744,-180.0000,0.3066,65.3021,77.1901,53.2465,62.1092,61.9664,65.3021,86.2366,53.2465,62.1092,61.9664,16.367810
3,1.49,3.70,-0.4213,0.0744,160.0000,0.3066,79.0105,79.9411,80.4860,85.8804,80.1903,79.0105,79.9411,80.4860,86.5083,80.1903,0.078857
3,1.55,3.80,-0.4213,0.0744,120.0000,0.3066,78.6950,81.8545,80.3530,86.1711,80.1196,78.6950,81.8545,80.3530,86.8628,80.1196,0.095685
3,1.69,3.90,-0.4213,0.0744,100.0000,0.3066,78.8389,82.0068,80.2852,86.3652,79.9809,78.8389,82.0068,80.2852,87.1882,79.9809,0.135490
3,1.75,4.00,-0.4213,0.0744,60.0000,0.3066,78.8389,81.7197,81.0704,83.7259,80.1494,78.8389,81.7197,81.0704,84.6420,80.1494,0.167859
3,1.82,4.10,-0.4213,0.0744,40.0000,0.3066,78.8389,81.5549,81.0483,84.1294,79.8955,78.8389,81.5549,81.0483,85.1082,79.8955,0.191594
3,2.39,4.20,-0.4213,0.0744,20.0000,0.3066,78.4264,81.0932,81.1172,84.3429,80.0646,78.4264,81.0932,81.1172,78.5444,80.0646,6.724503
3,1.82,4.30,-0.4213,0.0744,0.0000,0.3066,69.7807,76.9183,62.2057,41.7711,68.5697,69.7807,77.0352,62.2057,41.7711,68.5697,0.002729
3,1.75,4.40,-0.4213,0.0744,-20.0000,0.3066,65.9229,74.9334,53.6300,63.4276,62.2783,65.9229,75.9375,53.6300,63.4276,62.2783,0.201627
3,1.67,4.50,-0.4213,0.0744,-40.0000,0.3066,65.7694,75.6286,53.5122,64.1876,62.2692,65.7694,76.5457,53.5122,64.1876,62.2692,0.168217
3,1.61,4.60,-0.4213,0.0744,-64.0000,0.3066,65.7694,76.2494,53.3951,63.7719,62.4053,65.7694,77.0937,53.3951,63.7719,62.4053,0.142545
3,1.54,4.70,-0.4213,0.0744,-84.0000,0.3066,65.6705,76.6820,53.6799,63.7109,62.2668,65.6705,77.4552,53.6799,63.7109,62.2668,0.119580
3,1.47,4.80,-0.4213,0.0744,-104.0000,0.3066,65.5750,77.0659,54.0273,64.6723,62.4524,65.5750,77.7686,54.0273,64.6723,62.4524,0.098765
3,1.41,4.90,-0.4213,0.0744,-124.0000,0.3066,65.5750,77.1792,53.9173,64.2027,62.5473,65.5750,77.1792,53.9173,77.8141,62.5473,37.054020
3,1.29,5.00,-0.4213,0.0744,-144.0000,0.3066,65.8790,76.6136,53.8154,66.0953,62.5473,65.8790,77.1342,53.8154,66.0953,62.5473,0.054202
3,1.37,5.10,-0.4213,0.0744,-180.0000,0.3066,65.8790,75.7630,54.2520,65.6723,62.4669,65.8790,82.5175,54.2520,65.6723,62.4669,9.124637
3,1.43,5.20,-0.4213,0.0744,156.0000,0.3066,78.6466,81.3277,80.3748,81.0154,80.2560,78.6466,81.9478,80.3748,81.0154,80.2560,0.076907
3,1.50,5.30,-0.4213,0.0744,136.0000,0.3066,78.8360,80.9961,80.4530,81.4517,80.0881,78.8360,80.9961,80.4530,82.1372,80.0881,0.093993
3,1.57,5.40,-0.4213,0.0744,116.0000,0.3066,78.8360,80.5912,80.4394,80.6801,80.1522,78.8360,80.5912,80.4394,81.4400,80.1522,0.115498
3,1.63,5.50,-0.4213,0.0744,96.0000,0.3066,78.7173,80.4473,80.4394,81.2028,79.9829,78.7173,80.4473,80.4394,82.0242,79.9829,0.134926
3,1.70,5.60,-0.4213,0.0744,76.0000,0.3066,78.7696,80.0696,79.7831,81.7072,80.0068,78.7696,80.0696,79.7831,82.5902,80.0068,0.155931
3,1.77,5.70,-0.4213,0.0744,56.0000,0.3066,78.7696,79.9054,79.8375,82.2295,79.7753,78.7696,79.9054,79.8375,83.1739,79.7753,0.178389
3,1.85,5.80,-0.4213,0.0744,36.0000,0.3066,78.7542,81.6322,79.8149,82.2404,79.8098,78.7542,81.6322,79.8149,83.2647,79.8098,0.209847
3,1.89,5.90,-0.4213,0.0744,12.0000,0.3066,77.9804,81.5756,79.8220,82.3359,80.0376,77.9804,81.5756,79.8220,78.2368,80.0376,3.360559
3,1.82,6.00,-0.4213,0.0744,0.0000,0.3066,70.4304,77.1437,62.7996,42.4563,69.2871,70.4304,77.8096,62.7996,42.4563,69.2871,0.088697
3,1.75,6.10,-0.4213,0.0744,-20.0000,0.3066,66.7073,77.4973,54.6471,65.0911,63.2490,66.7073,78.4757,54.6471,65.0911,63.2490,0.191460
3,1.66,6.20,-0.4213,0.0744,-40.0000,0.3066,66.7019,77.9233,54.5578,65.0124,63.2430,66.7019,78.8041,54.5578,65.0124,63.2430,0.155169
3,1.58,6.30,-0.4213,0.0744,-68.0000,0.3066,66.6229,74.4332,54.5224,64.7430,63.6509,66.6229,75.2690,54.5224,64.7430,63.6509,0.139687
3,1.47,6.40,-0.4213,0.0744,-92.0000,0.3066,66.6229,74.7078,54.8792,64.2963,63.8614,66.6229,75.4341,54.8792,64.2963,63.8614,0.105506
3,1.38,6.50,-0.4213,0.0744,-124.0000,0.3066,66.6229,75.7193,54.5274,63.8929,64.6062,66.6229,76.3421,54.5274,63.8929,64.6062,0.077592
3,1.29,6.60,-0.4213,0.0744,-152.0000,0.3066,66.6449,76.0656,54.5806,65.9642,64.5167,66.6449,76.5917,54.5806,65.9642,64.5167,0.055350
3,1.39,6.70,-0.4213,0.0744,-180.0000,0.3066,66.3342,76.4655,54.5374,65.4738,64.7002,66.3342,83.0001,54.5374,65.4738,64.7002,8.540178
3,1.49,6.80,-0.4213,0.0744,148.0000,0.3066,78.4948,81.6360,80.2711,82.5592,78.6954,78.4948,81.6360,80.2711,83.2203,78.6954,0.087419
3,1.58,6.90,-0.4213,0.0744,120.0000,0.3066,78.6504,82.2942,80.1011,81.7962,78.8500,78.6504,82.2942,80.1011,83.0513,78.8500,0.315065
3,1.87,7.00,-0.4213,0.0744,92.0000,0.3066,78.6504,81.6977,80.1011,82.5486,79.1101,78.6504,83.5963,80.1011,82.5486,79.1101,0.720923
3,2.63,7.10,-0.4213,0.0744,4.0000,0.3066,78.7205,81.2654,80.1195,83.0750,79.0524,78.7205,81.2654,80.1195,83.8684,79.0524,0.125905
3,2.78,7.20,-0.2441,0.0822,1.6247,0.2182,78.6618,81.7450,79.3152,82.3257,78.8235,78.6618,81.7450,79.3152,79.8479,78.8235,1.227912
3,2.10,7.30,-0.0991,0.0841,0.1282,0.1130,70.3782,77.8620,64.4023,48.5354,69.5311,70.3782,78.0225,64.4023,48.5354,69.5311,0.005151
3,1.96,7.40,-0.1018,0.0641,-31.0742,0.1522,65.9693,75.7417,54.9456,65.4273,64.5795,65.9693,76.9394,54.9456,65.4273,64.5795,0.286861
3,1.87,7.50,-0.1039,0.0486,-54.9483,0.1831,65.9693,76.5352,54.8908,65.1255,64.7964,65.9693,77.6447,54.8908,65.1255,64.7964,0.246197
3,1.82,7.60,-0.1051,0.0396,-67.9365,0.2009,66.3620,76.9062,54.8908,64.8404,65.0223,66.3620,77.9582,54.8908,64.8404,65.0223,0.221338
3,1.79,7.70,-0.1059,0.0335,-76.4249,0.2131,66.3620,75.7789,54.8262,64.7173,65.2219,66.3620,76.8112,54.8262,64.7173,65.2219,0.213120
3,1.77,7.80,-0.1064,0.0299,-81.1885,0.2204,65.9689,76.3522,54.8262,64.4489,65.2219,65.9689,77.3566,54.8262,64.4489,65.2219,0.201749
3,1.75,7.90,-0.1068,0.0272,-84.5167,0.2258,65.8098,76.5381,54.8262,63.9588,65.3930,65.8098,77.5247,54.8262,63.9588,65.3930,0.194683
3,1.74,8.00,-0.1070,0.0252,-86.8394,0.2297,65.7738,77.2543,54.5903,63.5775,65.3024,65.7738,78.2205,54.5903,63.5775,65.3024,0.186718
3,1.67,8.10,-0.1072,0.0235,-88.7194,0.2330,65.9848,77.4583,54.5078,63.4139,65.3024,65.9848,78.3515,54.5078,63.4139,65.3024,0.159574
3,1.58,8.20,-0.1073,0.0229,-108.6966,0.2349,66.3010,78.2893,54.8738,63.4238,65.0020,66.3010,79.0912,54.8738,63.4238,65.0020,0.128583
3,1.50,8.30,-0.1073,0.0229,-132.7348,0.2364,66.1906,77.4644,54.7911,63.3099,65.0020,66.1906,78.1850,54.7911,63.3099,65.0020,0.103867
3,1.56,8.40,-0.1073,0.0229,-168.8557,0.2209,66.1906,77.0976,54.6206,64.7259,64.9946,66.1906,84.3751,54.6206,64.7259,64.9946,10.592430
3,1.75,8.50,-0.1073,0.0229,161.2261,0.1993,78.3320,81.3287,80.4064,83.6776,78.7185,78.3320,81.3287,80.4064,84.5906,78.7185,0.166715
3,1.92,8.60,-0.1073,0.0229,124.9772,0.1668,78.4387,80.6482,80.4797,83.7931,78.7185,78.4387,84.8717,80.4797,83.7931,78.7185,3.567570
3,2.11,8.70,-0.1073,0.0229,95.1545,0.1332,78.5492,80.0921,80.6220,84.0219,78.7558,78.5492,80.0921,80.6220,85.2912,78.7558,0.322245
3,2.13,8.80,-0.1281,0.0327,59.2224,0.1209,78.3865,79.8461,80.3048,84.4835,78.8769,78.3865,79.8461,80.3048,85.7726,78.8769,0.332372
3,1.96,8.90,-0.2057,0.0697,7.9804,0.1876,78.3865,79.4509,80.3815,84.8802,78.9859,78.3865,79.4509,80.3815,80.8925,78.9859,3.180353
3,1.80,9.00,-0.2626,0.0968,-26.8825,0.2367,66.7396,80.1605,54.6023,63.4852,64.6519,66.7396,81.1625,54.6023,63.4852,64.6519,0.200800
3,1.67,9.10,-0.3045,0.1168,-51.0207,0.2728,67.3861,78.5246,54.2666,63.7819,64.9048,67.3861,78.5246,79.4103,63.7819,64.9048,126.441900
3,1.59,9.20,-0.3402,0.1338,-70.5026,0.3037,67.5481,79.1193,54.2666,63.4157,64.7980,67.5481,79.9226,54.2666,63.4157,64.7980,0.129075
3,1.54,9.30,-0.3614,0.1439,-81.3922,0.3220,67.2687,79.3589,54.7021,63.5500,64.6452,67.2687,80.1051,54.7021,63.5500,64.6452,0.111361
3,1.50,9.40,-0.3769,0.1513,-88.9906,0.3354,67.1401,78.1028,55.1130,63.3115,64.8891,67.1401,78.8222,55.1130,63.3115,64.8891,0.103529
3,1.47,9.50,-0.3883,0.1568,-94.2942,0.3452,67.1401,77.3192,55.1130,63.1454,65.3656,67.1401,78.0183,55.1130,63.1454,65.3656,0.097752
3,1.45,9.60,-0.3967,0.1608,-97.9982,0.3525,67.4627,77.6818,55.3956,63.1157,65.4061,67.4627,78.3537,55.3956,63.1157,65.4061,0.090293
3,1.44,9.70,-0.4038,0.1642,-100.9998,0.3586,67.6464,77.1807,55.3151,64.0447,65.4323,67.6464,77.8440,55.3151,64.0447,65.4323,0.087991
3,1.36,9.80,-0.4081,0.1662,-102.6814,0.3623,67.9548,76.4007,55.6903,63.8825,65.4085,67.9548,76.9991,55.6903,63.8825,65.4085,0.071634
3,1.28,9.90,-0.4112,0.1677,-122.6997,0.3650,67.8155,77.2674,55.6903,63.7570,65.1578,67.8155,77.7721,55.6903,63.7570,65.1578,0.050947
4,1.28,0.00,-0.4112,0.1677,-122.6997,0.3650,67.8155,77.5662,55.5922,63.5244,65.0674,67.8155,78.0680,55.5922,63.5244,65.0674,0.050347
4,1.21,0.10,-0.4154,0.1697,-166.7177,0.3685,67.8868,78.4896,55.4818,63.0409,65.0380,67.8868,86.3723,55.4818,63.0409,65.0380,12.427170
4,1.29,0.20,-0.4166,0.1702,179.1041,0.3475,77.6923,80.6951,80.2197,86.2763,78.9593,77.6923,80.6951,80.2197,86.7014,78.9593,0.036145
