Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Loss
2,2.19,0.10,-0.6333,0.2342,-40.5694,0.1764,184.6415,184.5262,184.7767,184.6415,184.5262,185.1209,0.039507
2,2.17,0.20,-0.6333,0.2342,-29.0343,0.1637,184.6264,184.6065,184.7288,184.6264,184.6065,185.0517,0.034750
2,2.15,0.30,-0.6333,0.2342,-23.6526,0.1821,184.6393,184.5398,184.6933,184.6393,184.5398,184.9927,0.029888
2,2.10,0.40,-0.6333,0.2342,-12.5572,0.2094,184.7217,184.4860,184.8208,184.7217,184.4860,185.0682,0.020398
2,2.08,0.50,-0.6333,0.2342,-9.8023,0.2386,184.5757,184.4878,184.7368,184.5757,184.4878,184.9732,0.018634
2,2.11,0.60,-0.6333,0.2342,-8.6506,0.2461,184.5844,184.4451,184.9638,184.5844,184.4451,185.2225,0.022324
2,2.09,0.70,-0.6333,0.2342,-5.9226,0.2376,184.5906,184.5613,184.7842,184.5906,184.5613,185.0604,0.025423
2,2.02,0.80,-0.6333,0.2342,-2.8455,0.2510,184.5506,184.6585,184.8394,184.5506,184.6585,184.8049,0.000396
2,1.87,0.90,-0.6333,0.2342,3.0266,0.2833,184.0352,184.6174,184.6318,184.0352,184.7032,184.6318,0.002458
2,1.87,1.00,-0.6333,0.2342,-27.7072,0.3290,184.5797,184.7276,184.9243,184.5797,184.7276,184.9485,0.000195
2,1.92,1.10,-0.6333,0.2342,-12.0649,0.3465,184.5434,184.7460,184.9209,184.5434,184.7460,184.9936,0.001761
2,1.96,1.20,-0.6333,0.2342,-4.2145,0.3337,184.5666,184.5895,184.7552,184.5666,184.5895,184.7936,0.000491
2,1.90,1.30,-0.6333,0.2342,3.3063,0.3137,184.1298,184.5806,184.5379,184.1298,184.8612,184.5379,0.026241
2,1.75,1.40,-0.6333,0.2342,-30.1365,0.3102,184.5182,184.6052,184.9378,184.5182,184.8378,184.9378,0.018030
2,1.76,1.50,-0.6333,0.2342,-73.3024,0.3235,184.6649,184.5345,184.7554,184.6649,184.5345,184.6708,0.002387
2,1.84,1.60,-0.6333,0.2342,-45.7009,0.3551,184.5872,184.5048,184.7166,184.5872,184.5048,184.7113,0.000009
2,1.94,1.70,-0.6333,0.2342,-21.5807,0.3491,184.5509,184.6273,184.8680,184.5509,184.6273,184.9622,0.002959
2,2.04,1.80,-0.6333,0.2342,-11.0577,0.3132,184.5046,184.3287,185.3359,184.5046,184.3287,185.5910,0.021686
2,2.09,1.90,-0.6333,0.2342,-3.2173,0.2746,184.5958,184.5271,185.2429,184.5958,184.5271,185.8632,0.128264
2,2.00,2.00,-0.6333,0.2342,1.6021,0.2519,184.6317,185.5832,184.7048,184.6317,185.1777,184.7048,0.054802
2,2.05,2.10,-0.6333,0.2342,-35.1600,0.2494,184.5671,184.7346,185.2202,184.5671,184.7346,185.4214,0.013502
2,2.10,2.20,-0.6333,0.2342,-10.3819,0.2589,184.6002,184.6637,185.2917,184.6002,184.6637,185.5426,0.020986
2,1.12,2.30,-0.6333,0.2342,-65.5155,0.1571,184.5715,184.6298,184.9672,184.5715,184.6298,183.9761,0.327399
2,1.15,2.40,-0.6971,0.4245,0.0000,0.7392,184.8167,184.1438,184.6985,184.8167,184.1438,184.0278,0.149953
2,1.20,2.50,-0.6971,0.4245,20.0000,0.6970,184.0294,184.6871,184.6087,184.0294,184.6871,184.0366,0.109122
2,1.44,2.60,-0.6971,0.4245,40.0000,0.6463,184.0604,184.7280,184.7043,184.3166,184.7280,184.7043,0.021873
2,1.76,2.70,-0.5851,0.3306,45.1923,0.5193,184.0449,184.7638,184.8683,184.0449,184.7753,184.8683,0.000044
2,1.81,2.80,-0.5074,0.2654,11.2930,0.4065,184.0873,184.8058,184.8236,184.0873,184.8058,184.7850,0.000496
2,1.85,2.90,-0.4793,0.2417,35.3114,0.3461,184.1839,184.8609,184.7958,184.1839,184.8609,184.8604,0.001391
2,2.06,3.00,-0.4526,0.2193,77.8406,0.2678,184.0141,184.8374,184.7085,184.0141,185.0450,184.7085,0.014357
2,2.00,3.10,-0.4373,0.2065,52.5147,0.1991,183.9901,184.7609,184.5657,183.9901,184.7609,184.9171,0.041159
2,1.94,3.20,-0.4285,0.1991,130.8069,0.1164,183.9755,184.7165,184.6903,183.9755,184.8113,184.6903,0.002997
2,1.91,3.30,-0.4248,0.1960,146.2046,0.1259,183.9414,184.7021,184.7315,183.9414,184.7974,184.7315,0.003029
2,1.84,3.40,-0.4214,0.1931,140.0392,0.1489,183.9690,184.7215,184.8573,183.9690,184.7215,184.8158,0.000574
2,1.95,3.50,-0.4194,0.1915,-157.0859,0.1608,184.6967,184.9051,185.0314,184.6967,184.9051,185.1352,0.003592
2,2.00,3.60,-0.4192,0.1913,-93.2896,0.1934,184.6679,184.7970,185.0458,184.6679,184.7970,185.1930,0.007230
2,2.00,3.70,-0.4192,0.1913,-38.1142,0.2482,184.6902,184.7596,184.8202,184.6902,184.7596,184.9727,0.007746
1,1.12,3.80,-0.4192,0.1913,-12.6576,0.2821,184.5725,184.6576,184.9713,184.5725,184.6576,184.0546,0.280068
1,1.44,3.90,-0.6971,0.4245,0.0000,0.7392,184.8271,184.2222,184.6247,184.8071,184.2222,184.6247,0.000133
1,1.73,4.00,-0.5377,0.4245,0.0000,0.5798,185.2356,184.6963,184.7524,185.2943,184.6963,184.7524,0.001151
1,2.03,4.10,-0.3915,0.4245,0.0000,0.4336,185.3505,184.9690,184.8156,185.5754,184.9690,184.8156,0.016867
1,2.32,4.20,-0.2453,0.4245,0.0000,0.2873,185.4577,185.1257,184.9660,185.8814,185.1257,184.9660,0.059838
1,1.99,4.30,-0.0991,0.4245,0.0000,0.1411,185.4571,185.0509,185.0108,185.2193,185.0509,185.0108,0.018851
1,1.68,4.40,-0.1560,0.4245,-77.8319,0.1981,184.7366,184.7598,185.1951,184.7366,184.7598,185.0267,0.009454
1,1.50,4.50,-0.2293,0.4245,-134.5504,0.2714,184.6990,184.8668,185.2300,184.6990,184.8668,184.8816,0.040451
1,1.42,4.60,-0.2747,0.4245,-166.5323,0.3167,184.5087,184.6884,184.8564,184.5087,184.6884,184.4905,0.044640
1,1.42,4.70,-0.2973,0.4245,178.9784,0.3394,184.2182,184.9492,184.8499,184.2182,184.5190,184.8499,0.061692
1,1.36,4.80,-0.3103,0.4245,171.3872,0.3523,184.1196,184.8844,184.6732,184.1196,184.3985,184.6732,0.078700
1,1.34,4.90,-0.3177,0.4245,136.8515,0.4285,184.0978,184.7753,184.7536,184.0978,184.2670,184.7536,0.086123
1,1.38,5.00,-0.3219,0.4245,96.7655,0.4959,184.1298,184.6735,184.7099,184.1298,184.2397,184.7099,0.062725
1,1.29,5.10,-0.3244,0.4245,53.9433,0.5366,184.0752,184.7066,184.6345,184.0752,184.7066,184.1480,0.078908
1,1.49,5.20,-0.3244,0.4245,82.1857,0.5416,183.9802,184.6438,184.7755,183.9802,184.4149,184.7755,0.017469
1,1.90,5.30,-0.3244,0.4245,34.2499,0.5089,184.0120,184.7482,184.7449,185.0129,184.7482,184.7449,0.333954
1,2.16,5.40,-0.2499,0.2987,-7.3029,0.3394,184.8438,184.7124,185.0821,184.8438,184.7124,186.0049,0.283857
1,2.28,5.50,-0.2021,0.2179,-0.1643,0.2177,185.5936,185.1042,184.8157,185.3858,185.1042,184.8157,0.014403
1,1.95,5.60,-0.0859,0.1088,-35.7687,0.1095,184.7246,184.8425,184.8158,184.7246,184.8425,184.9471,0.005745
1,1.71,5.70,-0.0318,0.1336,-111.3394,0.1689,184.6831,184.8738,185.1062,184.6831,184.8738,184.9676,0.006399
1,1.58,5.80,-0.0016,0.1633,-156.6918,0.2261,184.6587,184.8774,185.0424,184.6587,184.8774,184.4758,0.107014
1,1.57,5.90,0.0171,0.1817,178.9749,0.2628,184.1816,184.6888,184.5163,184.1816,184.4125,184.5163,0.025457
1,1.57,6.00,0.0264,0.1909,168.1052,0.2813,184.1271,184.7929,184.6656,184.1271,184.5100,184.6656,0.026674
1,1.56,6.10,0.0317,0.1962,162.4201,0.2919,184.1456,184.6613,184.6269,184.1456,184.3770,184.6269,0.026948
1,1.48,6.20,0.0339,0.1984,160.2238,0.2963,184.1279,184.7188,184.8709,184.1279,184.5035,184.8709,0.015452
1,1.31,6.30,0.0353,0.1997,158.4194,0.3393,184.1876,184.7560,184.6755,184.1876,184.7560,184.4361,0.019111
1,1.30,6.40,0.0365,0.2009,-169.9090,0.4077,184.8579,184.9179,184.9925,184.8579,184.9179,184.4445,0.100097
1,1.21,6.50,0.0365,0.2009,-141.6486,0.4523,184.8052,184.9684,185.0347,184.3956,184.9684,185.0347,0.055938
1,1.23,6.60,0.1823,0.2127,-118.5366,0.5298,184.8231,184.9067,184.9449,184.8231,184.9067,184.3263,0.127571
1,1.43,6.70,0.2758,0.2203,-91.8124,0.5571,184.7821,184.8183,185.0677,184.7821,184.8183,184.6472,0.058945
1,1.57,6.80,0.3338,0.2250,-65.0822,0.4945,184.7544,184.8674,184.9141,184.7544,184.8674,184.6379,0.025440
1,1.71,6.90,0.3650,0.2275,-37.3353,0.4617,184.7433,184.9255,185.1434,184.7433,184.9255,185.0036,0.006513
1,1.76,7.00,0.3805,0.2288,-9.1443,0.4315,184.8634,184.9088,185.1863,184.8634,184.9088,184.5880,0.119332
1,1.74,7.10,0.3870,0.2293,4.7333,0.4138,184.1993,184.7505,184.5916,184.1993,185.0141,184.5916,0.023164
1,1.79,7.20,0.3908,0.2296,-20.7820,0.4022,184.7000,184.7875,185.0059,184.7000,184.7875,184.9458,0.001202
1,1.81,7.30,0.3954,0.2300,-10.2206,0.3908,184.7357,184.8788,185.1004,184.7357,184.8788,185.7514,0.141248
1,1.70,7.40,0.3979,0.2302,-0.8094,0.3917,185.8079,185.4261,184.6697,185.8079,184.7961,184.6697,0.132309
1,1.80,7.50,0.3981,0.2302,-31.1527,0.4050,184.6968,184.9992,185.0937,184.6968,184.9992,185.0425,0.000875
1,1.98,7.60,0.3981,0.2302,-11.2012,0.3846,184.8391,184.9465,185.2384,184.8391,184.9465,185.3694,0.005719
1,2.06,7.70,0.3981,0.2302,-8.2305,0.2969,184.8364,185.0038,184.9195,184.8364,185.0038,185.2152,0.029146
1,2.00,7.80,0.3981,0.2302,-9.7882,0.2557,184.8482,184.8481,185.0622,184.8482,185.2108,185.0622,0.043851
1,2.03,7.90,0.3981,0.2302,-47.8285,0.2340,184.8051,184.8724,184.9787,184.8051,184.8724,185.1607,0.011051
1,2.08,8.00,0.3981,0.2302,-36.2721,0.2337,184.8871,184.6570,184.9320,184.8871,184.6570,185.1605,0.017402
1,2.15,8.10,0.3981,0.2302,-26.5881,0.2242,184.8539,184.7997,184.9641,184.8539,184.7997,185.2607,0.029330
1,2.23,8.20,0.3981,0.2302,-18.7901,0.2008,184.7192,184.8239,184.9274,184.7192,184.8239,185.3129,0.049528
1,2.08,8.30,0.3981,0.2302,-17.9128,0.1578,184.7243,184.9537,184.9040,185.1877,184.9537,184.9040,0.071573
1,1.84,8.40,0.4902,0.2955,-82.0891,0.1442,184.7026,184.9108,184.9748,184.7026,184.9645,184.9748,0.000961
1,1.71,8.50,0.4937,0.3547,-120.2735,0.2133,184.6703,184.9193,185.0685,184.6703,184.9193,184.9245,0.006909
1,1.63,8.60,0.4957,0.3886,-137.9114,0.2551,184.8722,184.7535,185.0860,184.8722,184.7535,184.8684,0.015784
1,1.59,8.70,0.4968,0.4080,-146.8244,0.2795,184.8504,184.7713,184.9924,184.8504,184.7713,184.7316,0.022683
1,1.57,8.80,0.4976,0.4201,-151.8043,0.2946,184.8643,184.6474,185.0532,184.8643,184.6474,184.7703,0.026686
1,1.41,8.90,0.4979,0.4261,-154.0673,0.3022,184.8562,184.5138,184.9645,184.8562,184.5275,184.9645,0.000062
1,1.40,9.00,0.4981,0.4295,-159.7050,0.3719,184.7343,184.7721,184.9929,184.7343,184.7721,184.5391,0.068658
1,1.44,9.10,0.4982,0.4309,-131.9811,0.4187,184.7778,184.8803,184.9762,184.7778,184.8803,184.5656,0.056205
1,1.52,9.20,0.4982,0.4309,-105.6104,0.4338,184.6921,184.7697,185.1228,184.6921,184.7697,184.7873,0.037533
1,1.47,9.30,0.4982,0.4309,-88.1547,0.4197,184.7837,184.7935,185.1763,184.7837,184.7940,185.1763,0.000000
1,1.76,9.40,0.4982,0.4309,-133.0092,0.3805,184.7825,184.8169,185.0585,184.7825,184.8169,184.9684,0.002708
1,1.95,9.50,0.4982,0.4309,-109.6458,0.2675,184.8330,184.8108,185.1543,184.8330,184.8108,185.2523,0.003203
1,2.03,9.60,0.4982,0.4309,-94.6437,0.1938,184.7684,184.8303,185.1871,184.7684,184.8303,185.3616,0.010148
1,1.89,9.70,0.4982,0.4309,-85.3470,0.1683,184.7834,184.7980,185.2060,184.7834,185.2401,185.2060,0.065158
1,1.89,9.80,0.4982,0.4309,-153.5648,0.1436,184.6379,184.8799,185.0214,184.6379,184.8799,185.0574,0.000431
1,1.85,9.90,0.4982,0.4309,-149.3507,0.1495,184.6609,184.8023,185.0169,184.6609,184.8023,185.0216,0.000007
2,1.85,0.00,0.4982,0.4309,-149.3507,0.1495,184.6998,184.9307,185.0745,184.6998,184.9307,185.0786,0.000006
2,1.78,0.10,0.4982,0.4309,-124.6304,0.2131,184.7612,184.8643,185.2422,184.7612,184.8643,185.1713,0.001677
2,1.78,0.20,0.4982,0.4309,-99.0630,0.2717,184.8209,184.7753,185.1909,184.8209,184.7753,185.1155,0.001895
2,1.83,0.30,0.4982,0.4309,-72.8128,0.3106,184.8259,184.7725,185.2143,184.8259,184.7725,185.1947,0.000129
2,1.90,0.40,0.4982,0.4309,-50.2433,0.3140,184.8038,184.7816,185.1130,184.8038,184.7816,185.1580,0.000676
2,1.89,0.50,0.4982,0.4309,-24.7302,0.3176,184.8000,184.7886,185.1929,184.8000,184.7886,185.2309,0.000481
2,1.88,0.60,0.4982,0.4309,-12.4223,0.3378,184.7209,184.9024,185.2149,184.7209,184.9024,187.3264,1.486181
2,1.12,0.70,0.4982,0.4309,0.3932,0.3581,179.5022,187.1297,186.0596,179.5022,184.2841,186.0596,2.699198
2,1.39,0.80,-0.6971,0.4245,0.0000,0.7392,185.0245,184.3351,184.7548,184.8883,184.3351,184.7548,0.006183
2,1.58,0.90,-0.5650,0.4245,0.0000,0.6070,185.3811,184.8409,184.7449,185.3811,184.8057,184.7449,0.000412
2,1.78,1.00,-0.4651,0.4245,-20.0000,0.4840,184.6996,184.8935,185.0721,184.6996,184.8935,185.3759,0.030759
2,2.07,1.10,-0.4235,0.4245,0.0000,0.4125,185.5231,185.0763,184.7633,185.7871,185.0763,184.7633,0.023217
2,2.39,1.20,-0.2773,0.4245,0.0000,0.2663,185.6214,185.2146,184.8793,186.0881,185.2146,184.8793,0.072628
2,2.14,1.30,-0.1179,0.4245,0.0000,0.1069,185.5634,185.0613,184.8853,185.2742,185.0613,184.8853,0.027888
2,1.74,1.40,-0.1741,0.4245,-49.1856,0.1631,184.7398,184.8542,185.1130,184.7398,184.8542,184.9980,0.004408
2,1.55,1.50,-0.2695,0.4245,-124.9083,0.2584,184.8255,184.8293,185.3835,184.8255,184.8293,185.0755,0.031630
2,1.44,1.60,-0.3170,0.4245,-159.2144,0.3060,184.9134,184.9012,185.2980,184.9134,184.9012,184.8864,0.056469
2,1.42,1.70,-0.3442,0.4245,-177.1877,0.3332,184.9168,184.8799,185.1713,184.9168,184.8799,184.4488,0.173997
2,1.36,1.80,-0.3598,0.4245,173.3959,0.3488,184.3985,184.9074,184.8479,184.3985,184.4216,184.8479,0.078690
2,1.34,1.90,-0.3688,0.4245,138.5269,0.4260,184.4988,184.9974,185.0108,184.4988,184.5018,185.0108,0.081875
2,1.19,2.00,-0.3743,0.4245,93.8675,0.4991,184.5074,185.0167,185.0108,184.5074,185.0167,184.3566,0.142662
2,1.31,2.10,-0.3771,0.4245,122.7059,0.5345,184.5294,184.9237,185.1455,184.5294,184.6075,185.1455,0.033329
2,1.31,2.20,-0.3775,0.4245,78.8636,0.5337,184.4945,184.9558,185.0700,184.4945,184.9558,184.5317,0.096600
2,1.43,2.30,-0.3775,0.4245,94.8902,0.5120,184.5373,184.9220,184.8447,184.5373,184.9220,184.5006,0.039479
2,1.70,2.40,-0.3775,0.4245,118.8956,0.4210,184.4883,184.7645,184.6842,184.4883,184.6167,184.6842,0.007286
2,1.70,2.50,-0.3775,0.4245,63.5176,0.3619,184.5121,184.8331,184.8668,184.5121,184.8331,184.7161,0.007568
2,1.67,2.60,-0.3775,0.4245,88.7451,0.3278,184.5027,184.8438,184.8622,184.5027,184.8438,184.6872,0.010214
2,1.61,2.70,-0.3775,0.4245,112.0371,0.3076,184.4796,184.9041,184.6754,184.4796,184.9041,184.6648,0.000037
2,1.67,2.80,-0.3775,0.4245,137.0879,0.3047,184.4921,184.8962,184.6647,184.4921,184.7204,184.6647,0.010296
2,1.77,2.90,-0.3775,0.4245,109.3305,0.3115,184.4499,184.8173,184.7545,184.4499,184.7359,184.7545,0.002208
2,1.86,3.00,-0.3775,0.4245,56.0846,0.3387,184.4810,184.9194,184.8005,184.4810,184.9271,184.8005,0.000020
2,1.97,3.10,-0.3775,0.4245,28.9666,0.3313,184.4873,184.8767,184.5721,184.4873,185.5329,184.5721,0.143555
2,2.05,3.20,-0.3775,0.4245,-3.3938,0.3121,185.0060,185.0870,185.3902,185.0060,185.0870,184.9781,0.056607
2,2.05,3.30,-0.3775,0.4245,4.4848,0.2686,184.4233,184.9743,184.7758,184.4233,185.3704,184.7758,0.052283
2,2.12,3.40,-0.3775,0.4245,-30.6052,0.2327,184.8732,185.0301,185.0383,184.8732,185.0301,185.3040,0.023527
2,2.10,3.50,-0.3775,0.4245,-18.3863,0.2164,184.8327,184.9509,185.1785,184.8327,184.9509,185.4289,0.020912
2,2.13,3.60,-0.3775,0.4245,-17.8169,0.2241,184.8560,184.9136,185.1559,184.8560,184.9136,185.4313,0.025291
2,2.19,3.70,-0.3775,0.4245,-19.1626,0.2099,184.9301,184.9488,185.1548,185.4884,184.9488,185.1548,0.103907
2,1.95,3.80,-0.5215,0.4500,-60.3004,0.1237,184.9033,184.8102,185.0422,185.1460,184.8102,185.0422,0.019633
2,1.80,3.90,-0.6658,0.4737,-122.9661,0.1521,184.8813,184.9817,185.0910,184.8813,184.9817,185.0443,0.000728
2,1.69,4.00,-0.7584,0.4890,-107.5729,0.2485,184.9034,184.9762,185.1059,184.9034,184.9762,184.9477,0.008346
2,1.66,4.10,-0.8158,0.4984,-74.9910,0.3494,184.8716,184.8927,185.2559,184.8716,184.8927,185.0655,0.012088
2,1.65,4.20,-0.8336,0.5013,-60.6798,0.3847,184.8993,184.7879,185.2580,184.8993,184.7879,185.0527,0.014050
2,1.70,4.30,-0.8546,0.5048,-34.3056,0.4287,184.9781,184.9310,185.3484,184.9781,184.9310,185.1948,0.007864
2,1.78,4.40,-0.8666,0.5067,-9.8216,0.4364,184.9250,184.9522,185.1988,184.9250,184.9522,185.4928,0.028825
2,1.91,4.50,-0.8735,0.5079,1.2082,0.4086,184.3012,185.0742,184.5066,184.3012,184.9762,184.5066,0.003203
2,2.01,4.60,-0.8777,0.5086,-34.5028,0.2981,184.9344,184.8438,185.1624,184.9344,184.8438,185.3195,0.008237
2,2.13,4.70,-0.8791,0.5088,-25.3890,0.2603,185.0229,184.7467,185.1521,185.0229,184.7467,185.4261,0.025026
2,2.18,4.80,-0.8795,0.5089,-15.8900,0.2152,185.1239,184.8938,185.1097,185.1239,184.8938,185.4537,0.039444
2,2.23,4.90,-0.8795,0.5089,-6.7981,0.2000,185.0315,184.9386,185.4946,185.8661,184.9386,185.4946,0.232157
2,2.19,5.00,-0.8298,0.4205,-28.7328,0.1469,185.0976,185.1044,185.3998,185.0976,185.1044,185.7347,0.037383
1,1.12,5.10,-0.7745,0.3219,-43.3852,0.1453,185.0503,184.8505,185.6109,185.0503,184.8505,184.5358,0.385272
1,1.41,5.20,-0.6971,0.4245,0.0000,0.7392,185.2561,184.4563,184.8805,185.1743,184.4563,184.8805,0.002226
1,1.71,5.30,-0.5509,0.4245,0.0000,0.5930,185.5251,184.9363,184.9446,185.5593,184.9363,184.9446,0.000389
1,2.03,5.40,-0.4047,0.4245,0.0000,0.4468,185.5450,185.2184,184.9149,185.7784,185.2184,184.9149,0.018156
1,2.20,5.50,-0.2453,0.4245,0.0000,0.2873,185.5003,185.2234,184.8516,185.5003,185.4005,184.8516,0.010454
1,2.19,5.60,-0.1570,0.4245,-20.0000,0.1701,184.7839,184.9667,185.4019,184.7839,184.9667,185.7420,0.038560
1,1.94,5.70,-0.1847,0.4245,-38.1806,0.1499,184.8425,185.0755,185.1683,184.8425,185.2607,185.1683,0.011431
1,1.66,5.80,-0.2634,0.4245,-86.0888,0.2084,184.9513,185.1315,185.2253,184.9513,185.1315,185.0327,0.012368
1,1.49,5.90,-0.3561,0.4245,-138.8763,0.2773,185.0123,185.0475,184.9900,185.0123,185.0475,184.6886,0.030267
1,1.42,6.00,-0.4135,0.4245,-168.6416,0.3200,184.9510,185.0365,185.2046,184.4744,185.0365,185.2046,0.075718
1,1.42,6.10,-0.4444,0.4245,176.8448,0.3429,184.5202,184.7961,184.8733,184.5202,184.7961,184.4429,0.061771
1,1.32,6.20,-0.4598,0.4245,170.2694,0.3544,184.4938,184.8139,184.6968,184.4938,184.8139,184.8711,0.010131
1,1.27,6.30,-0.4687,0.4245,-152.0879,0.4310,184.9286,185.0554,185.3977,184.9286,185.0554,184.8116,0.114501
1,1.27,6.40,-0.4737,0.4245,-120.0262,0.4994,184.9966,185.0426,185.1794,184.9966,185.0426,184.5934,0.114477
1,1.34,6.50,-0.4766,0.4245,-90.7380,0.5411,185.0562,184.9946,185.2109,185.0562,184.9946,184.6981,0.087645
1,1.49,6.60,-0.4773,0.4245,-59.0911,0.5483,184.9454,184.9556,185.2139,184.9454,184.9556,184.8491,0.044365
1,1.75,6.70,-0.4773,0.4245,-30.0934,0.5145,184.9693,184.9387,185.1058,184.9693,184.9387,185.0030,0.003523
1,1.91,6.80,-0.4773,0.4245,-10.5411,0.4112,185.0456,184.9396,184.9386,185.0456,184.9396,185.1068,0.009428
1,2.06,6.90,-0.4773,0.4245,-4.0650,0.3412,184.9784,185.0257,185.1194,185.3274,185.0257,185.1194,0.040604
1,2.14,7.00,-0.3720,0.3231,-20.9295,0.2392,184.9382,184.9546,185.0938,184.9382,184.9546,185.3780,0.026919
1,2.11,7.10,-0.3044,0.2579,-26.3817,0.1958,184.8161,184.9188,184.9063,184.8161,184.9188,185.1751,0.024090
1,1.88,7.20,-0.2657,0.2206,-25.6175,0.2117,184.7384,184.9865,185.3660,184.7384,185.3891,185.3660,0.054026
1,1.88,7.30,-0.2417,0.1974,-68.7611,0.2661,184.8415,185.1820,185.2586,184.8415,185.1820,185.2829,0.000196
1,1.91,7.40,-0.2298,0.1859,-48.3899,0.2944,184.8887,185.0136,185.2587,184.8887,185.0136,185.3204,0.001267
1,1.95,7.50,-0.2248,0.1811,-34.8962,0.2944,184.8751,184.9961,184.9876,184.8751,184.9961,185.0986,0.004109
1,1.83,7.60,-0.2219,0.1783,-23.4736,0.2912,184.9004,185.0706,185.0742,184.9004,185.0525,185.0742,0.000110
1,1.84,7.70,-0.2184,0.1749,-61.4301,0.3002,184.9268,184.9905,185.1920,184.9268,184.9905,185.1846,0.000018
1,1.84,7.80,-0.2163,0.1729,-35.2709,0.3288,184.9173,184.9522,184.9731,184.9173,184.9522,184.9596,0.000061
1,1.84,7.90,-0.2161,0.1727,-10.2283,0.3677,184.9279,184.8474,185.3289,184.9279,184.8474,184.5420,0.206418
1,1.80,8.00,-0.2161,0.1727,-1.4324,0.3762,185.1311,185.1064,184.6505,185.1311,185.1851,184.6505,0.002065
1,1.92,8.10,-0.2161,0.1727,-32.3560,0.3532,185.0317,184.9876,185.1363,185.0317,184.9876,185.2099,0.001806
1,1.98,8.20,-0.2161,0.1727,-11.2481,0.3219,185.0315,184.8792,185.0426,185.0315,184.8792,185.1712,0.005517
1,1.98,8.30,-0.2161,0.1727,-4.2895,0.3053,185.0478,184.8307,185.1939,185.0478,184.8307,185.3753,0.010966
1,1.86,8.40,-0.2161,0.1727,1.9661,0.3057,184.7357,185.1084,185.0408,184.7357,185.0576,185.0408,0.000862
1,1.94,8.50,-0.2161,0.1727,-32.0941,0.3255,185.0019,185.1306,185.1695,185.0019,185.1306,185.2623,0.002866
1,2.05,8.60,-0.2161,0.1727,-12.9126,0.3099,185.0794,185.0309,185.1612,185.0794,185.0309,185.3635,0.013638
1,2.15,8.70,-0.2161,0.1727,-4.7007,0.2667,184.9918,184.8431,185.0838,184.9918,184.8431,186.0690,0.323479
1,2.11,8.80,-0.2161,0.1727,1.6160,0.2222,184.7688,185.1484,184.9327,184.7688,185.4761,184.9327,0.035795
1,2.15,8.90,-0.2161,0.1727,-37.1875,0.1958,185.0385,185.0772,185.4198,185.0385,185.0772,185.7128,0.028613
1,2.18,9.00,-0.2161,0.1727,-22.7644,0.1948,185.1969,185.2258,185.4189,185.1969,185.2258,185.7472,0.035929
1,2.26,9.10,-0.2161,0.1727,-24.1411,0.1752,185.1528,185.3152,185.3738,185.1528,185.3152,185.7799,0.054972
1,2.28,9.20,-0.2161,0.1727,-23.3063,0.1377,185.1272,185.1188,185.3446,185.1272,185.1188,185.7699,0.060270
1,2.24,9.30,-0.2161,0.1727,-32.0635,0.1161,185.1157,185.1081,185.3326,185.1157,185.1081,185.7160,0.049000
1,2.16,9.40,-0.2161,0.1727,-32.3174,0.1368,185.1310,184.8944,185.2585,185.1310,184.8944,185.5659,0.031496
1,2.11,9.50,-0.2161,0.1727,-20.7319,0.1912,185.1276,184.9064,185.2044,185.1276,184.9064,185.4613,0.022007
1,2.10,9.60,-0.2161,0.1727,-19.0038,0.2191,184.9962,184.9236,185.2356,184.9962,184.9236,185.4824,0.020308
1,2.08,9.70,-0.2161,0.1727,-17.8545,0.2256,184.9497,184.9964,185.1180,184.9497,184.9964,185.3476,0.017572
1,2.03,9.80,-0.2161,0.1727,-15.7659,0.2377,185.0490,184.9934,185.2267,185.0490,184.9934,185.4051,0.010615
1,1.96,9.90,-0.2161,0.1727,-10.6669,0.2698,185.0915,185.0917,185.3510,185.0915,185.0917,185.9239,0.109413
2,1.96,0.00,-0.2161,0.1727,-10.6669,0.2698,184.9721,185.1207,185.0806,184.9721,185.1207,185.7859,0.165819
2,1.92,0.10,-0.2161,0.1727,5.6906,0.3345,184.7020,184.9405,184.7795,184.7020,184.9405,185.0119,0.017995
2,1.93,0.20,-0.2161,0.1727,11.9102,0.3231,184.7491,184.9992,185.0010,184.7491,185.2086,185.0010,0.014613
2,1.95,0.30,-0.2161,0.1727,-21.0881,0.3068,184.9186,185.0995,185.2580,184.9186,185.0995,185.3526,0.002980
2,1.93,0.40,-0.2161,0.1727,-13.6719,0.3074,185.0208,184.9510,185.2865,185.0208,184.9510,185.3654,0.002075
2,1.97,0.50,-0.2161,0.1727,-6.5630,0.3250,185.0079,185.0306,185.1491,185.0079,185.0306,185.5032,0.041784
2,2.15,0.60,-0.2161,0.1727,-0.7541,0.3129,185.3683,185.3990,184.5572,185.5040,185.3990,184.5572,0.006145
2,2.25,0.70,-0.1574,0.3067,-16.9786,0.1993,185.0560,185.0466,185.1700,185.0560,185.0466,185.5708,0.053560
2,2.20,0.80,-0.1167,0.3996,-34.3185,0.1261,185.0744,185.0987,185.2446,185.0744,185.0987,185.5921,0.040242
2,2.15,0.90,-0.0964,0.4459,-40.7122,0.1435,185.0043,185.0432,185.2198,185.0043,185.0432,185.5201,0.030065
